tanggal,kode_kab_kota,nama_kab_kota,konfirmasi_total,konfirmasi_sembuh,konfirmasi_meninggal,konfirmasi_aktif,konfirmasi_total_daily_growth,konfirmasi_sembuh_daily_growth,konfirmasi_meninggal_daily_growth,konfirmasi_aktif_daily_growth,kota_kab_belum_teridentifikasi,sembuh_unidentified,meninggal_unidentified,id
2020-12-01 00:00:00,3274,Kota Cirebon,507,379,15,113,0,12,0,-12,,,,7733
2020-12-01 00:00:00,3276,Kota Depok,7524,6532,203,789,123,2,0,121,,,,7734
2020-12-01 00:00:00,3272,Kota Sukabumi,660,425,9,226,48,0,0,48,,,,7735
2020-12-01 00:00:00,3278,Kota Tasikmalaya,591,480,24,87,1,5,0,-4,,,,7736
2020-12-02 00:00:00,32,jawa barat,,,,,,,,,0,0,0,7737
2020-12-02 00:00:00,3204,Kabupaten Bandung,2199,1767,24,408,26,112,0,-86,,,,7738
2020-12-02 00:00:00,3217,Kabupaten Bandung Barat,729,475,11,243,10,0,1,9,,,,7739
2020-12-02 00:00:00,3216,Kabupaten Bekasi,5563,5490,60,13,0,0,0,0,,,,7740
2020-12-02 00:00:00,3201,Kabupaten Bogor,3828,3798,16,14,4,0,0,4,,,,7741
2020-12-02 00:00:00,3207,Kabupaten Ciamis,345,280,8,57,28,2,0,26,,,,7742
2020-12-02 00:00:00,3203,Kabupaten Cianjur,197,157,2,38,0,0,0,0,,,,7743
2020-12-02 00:00:00,3209,Kabupaten Cirebon,1251,1123,70,58,1,0,0,1,,,,7744
2020-12-02 00:00:00,3205,Kabupaten Garut,1043,684,20,339,10,0,0,10,,,,7745
2020-12-02 00:00:00,3212,Kabupaten Indramayu,674,239,12,423,5,0,0,5,,,,7746
2020-12-02 00:00:00,3215,Kabupaten Karawang,2811,2027,72,712,66,51,3,12,,,,7747
2020-12-02 00:00:00,3208,Kabupaten Kuningan,940,866,13,61,0,0,0,0,,,,7748
2020-12-02 00:00:00,3210,Kabupaten Majalengka,405,274,15,116,3,4,0,-1,,,,7749
2020-12-02 00:00:00,3218,Kabupaten Pangandaran,137,136,1,0,0,18,0,-18,,,,7750
2020-12-02 00:00:00,3214,Kabupaten Purwakarta,1148,749,29,370,15,0,0,15,,,,7751
2020-12-02 00:00:00,3213,Kabupaten Subang,464,367,13,84,0,0,0,0,,,,7752
2020-12-02 00:00:00,3202,Kabupaten Sukabumi,1397,1150,18,229,0,0,0,0,,,,7753
2020-12-02 00:00:00,3211,Kabupaten Sumedang,483,385,10,88,13,0,0,13,,,,7754
2020-12-02 00:00:00,3206,Kabupaten Tasikmalaya,400,395,3,2,0,1,0,-1,,,,7755
2020-12-02 00:00:00,3273,Kota Bandung,4494,3432,66,996,71,28,0,43,,,,7756
2020-12-02 00:00:00,3279,Kota Banjar,199,76,7,116,2,0,0,2,,,,7757
2020-12-02 00:00:00,3275,Kota Bekasi,9492,8562,134,796,0,139,0,-139,,,,7758
2020-12-02 00:00:00,3271,Kota Bogor,2756,2461,52,243,104,0,0,104,,,,7759
2020-12-02 00:00:00,3277,Kota Cimahi,1444,1266,10,168,80,0,0,80,,,,7760
2020-12-02 00:00:00,3274,Kota Cirebon,507,409,15,83,0,30,0,-30,,,,7761
2020-12-02 00:00:00,3276,Kota Depok,7712,6532,203,977,188,0,0,188,,,,7762
2020-12-02 00:00:00,3272,Kota Sukabumi,660,426,9,225,0,1,0,-1,,,,7763
2020-12-02 00:00:00,3278,Kota Tasikmalaya,729,480,24,225,138,0,0,138,,,,7764
2020-12-03 00:00:00,32,jawa barat,,,,,,,,,0,0,0,7765
2020-12-03 00:00:00,3204,Kabupaten Bandung,2216,1794,25,397,17,27,1,-11,,,,7766
2020-12-03 00:00:00,3217,Kabupaten Bandung Barat,758,477,13,268,29,2,2,25,,,,7767
2020-12-03 00:00:00,3216,Kabupaten Bekasi,5563,5490,60,13,0,0,0,0,,,,7768
2020-12-03 00:00:00,3201,Kabupaten Bogor,3828,3798,16,14,0,0,0,0,,,,7769
2020-12-03 00:00:00,3207,Kabupaten Ciamis,345,280,8,57,0,0,0,0,,,,7770
2020-12-03 00:00:00,3203,Kabupaten Cianjur,197,157,2,38,0,0,0,0,,,,7771
2020-12-03 00:00:00,3209,Kabupaten Cirebon,1251,1123,70,58,0,0,0,0,,,,7772
2020-12-03 00:00:00,3205,Kabupaten Garut,1281,746,20,515,238,62,0,176,,,,7773
2020-12-03 00:00:00,3212,Kabupaten Indramayu,776,239,12,525,102,0,0,102,,,,7774
2020-12-03 00:00:00,3215,Kabupaten Karawang,2884,2042,78,764,73,15,6,52,,,,7775
2020-12-03 00:00:00,3208,Kabupaten Kuningan,940,866,13,61,0,0,0,0,,,,7776
2020-12-03 00:00:00,3210,Kabupaten Majalengka,460,274,15,171,55,0,0,55,,,,7777
2020-12-03 00:00:00,3218,Kabupaten Pangandaran,137,136,1,0,0,0,0,0,,,,7778
2020-12-03 00:00:00,3214,Kabupaten Purwakarta,1167,775,30,362,19,26,1,-8,,,,7779
2020-12-03 00:00:00,3213,Kabupaten Subang,466,367,13,86,2,0,0,2,,,,7780
2020-12-03 00:00:00,3202,Kabupaten Sukabumi,1397,1150,18,229,0,0,0,0,,,,7781
2020-12-03 00:00:00,3211,Kabupaten Sumedang,483,385,10,88,0,0,0,0,,,,7782
2020-12-03 00:00:00,3206,Kabupaten Tasikmalaya,400,395,3,2,0,0,0,0,,,,7783
2020-12-03 00:00:00,3273,Kota Bandung,4611,3474,67,1070,117,42,1,74,,,,7784
2020-12-03 00:00:00,3279,Kota Banjar,205,76,7,122,6,0,0,6,,,,7785
2020-12-03 00:00:00,3275,Kota Bekasi,9921,8626,135,1160,429,64,1,364,,,,7786
2020-12-03 00:00:00,3271,Kota Bogor,2756,2461,52,243,0,0,0,0,,,,7787
2020-12-03 00:00:00,3277,Kota Cimahi,1593,1267,10,316,149,1,0,148,,,,7788
2020-12-03 00:00:00,3274,Kota Cirebon,507,421,15,71,0,12,0,-12,,,,7789
2020-12-03 00:00:00,3276,Kota Depok,7868,6532,205,1131,156,0,2,154,,,,7790
2020-12-03 00:00:00,3272,Kota Sukabumi,660,427,16,217,0,1,7,-8,,,,7791
2020-12-03 00:00:00,3278,Kota Tasikmalaya,985,481,24,480,256,1,0,255,,,,7792
2020-12-04 00:00:00,32,jawa barat,,,,,,,,,0,0,0,7793
2020-12-04 00:00:00,3204,Kabupaten Bandung,2330,1794,25,511,114,0,0,114,,,,7794
2020-12-04 00:00:00,3217,Kabupaten Bandung Barat,758,478,13,267,0,1,0,-1,,,,7795
2020-12-04 00:00:00,3216,Kabupaten Bekasi,5563,5490,60,13,0,0,0,0,,,,7796
2020-12-04 00:00:00,3201,Kabupaten Bogor,3828,3798,16,14,0,0,0,0,,,,7797
2020-12-04 00:00:00,3207,Kabupaten Ciamis,362,280,10,72,17,0,2,15,,,,7798
2020-12-04 00:00:00,3203,Kabupaten Cianjur,197,157,2,38,0,0,0,0,,,,7799
2020-12-04 00:00:00,3209,Kabupaten Cirebon,1252,1125,70,57,1,2,0,-1,,,,7800
2020-12-04 00:00:00,3205,Kabupaten Garut,1599,746,21,832,318,0,1,317,,,,7801
2020-12-04 00:00:00,3212,Kabupaten Indramayu,776,301,12,463,0,62,0,-62,,,,7802
2020-12-04 00:00:00,3215,Kabupaten Karawang,2936,2099,78,759,52,57,0,-5,,,,7803
2020-12-04 00:00:00,3208,Kabupaten Kuningan,1046,866,13,167,106,0,0,106,,,,7804
2020-12-04 00:00:00,3210,Kabupaten Majalengka,520,274,15,231,60,0,0,60,,,,7805
2020-12-04 00:00:00,3218,Kabupaten Pangandaran,137,136,1,0,0,0,0,0,,,,7806
2020-12-04 00:00:00,3214,Kabupaten Purwakarta,1167,798,30,339,0,23,0,-23,,,,7807
2020-12-04 00:00:00,3213,Kabupaten Subang,466,367,13,86,0,0,0,0,,,,7808
2020-12-04 00:00:00,3202,Kabupaten Sukabumi,1397,1150,18,229,0,0,0,0,,,,7809
2020-12-04 00:00:00,3211,Kabupaten Sumedang,504,385,10,109,21,0,0,21,,,,7810
2020-12-04 00:00:00,3206,Kabupaten Tasikmalaya,400,395,3,2,0,0,0,0,,,,7811
2020-12-04 00:00:00,3273,Kota Bandung,4611,3474,67,1070,0,0,0,0,,,,7812
2020-12-04 00:00:00,3279,Kota Banjar,205,76,8,121,0,0,1,-1,,,,7813
2020-12-04 00:00:00,3275,Kota Bekasi,9921,8774,135,1012,0,148,0,-148,,,,7814
2020-12-04 00:00:00,3271,Kota Bogor,2797,2461,52,284,41,0,0,41,,,,7815
2020-12-04 00:00:00,3277,Kota Cimahi,1725,1268,10,447,132,1,0,131,,,,7816
2020-12-04 00:00:00,3274,Kota Cirebon,507,421,15,71,0,0,0,0,,,,7817
2020-12-04 00:00:00,3276,Kota Depok,7984,6532,205,1247,116,0,0,116,,,,7818
2020-12-04 00:00:00,3272,Kota Sukabumi,661,427,16,218,1,0,0,1,,,,7819
2020-12-04 00:00:00,3278,Kota Tasikmalaya,998,566,24,408,13,85,0,-72,,,,7820
2020-12-05 00:00:00,32,jawa barat,,,,,,,,,0,0,0,7821
2020-12-05 00:00:00,3204,Kabupaten Bandung,2330,1795,25,510,0,1,0,-1,,,,7822
2020-12-05 00:00:00,3217,Kabupaten Bandung Barat,799,527,13,259,41,49,0,-8,,,,7823
2020-12-05 00:00:00,3216,Kabupaten Bekasi,5564,5498,60,6,1,8,0,-7,,,,7824
2020-12-05 00:00:00,3201,Kabupaten Bogor,3830,3799,16,15,2,1,0,1,,,,7825
2020-12-05 00:00:00,3207,Kabupaten Ciamis,372,281,10,81,10,1,0,9,,,,7826
2020-12-05 00:00:00,3203,Kabupaten Cianjur,197,157,2,38,0,0,0,0,,,,7827
2020-12-05 00:00:00,3209,Kabupaten Cirebon,1254,1125,70,59,2,0,0,2,,,,7828
2020-12-05 00:00:00,3205,Kabupaten Garut,1612,767,21,824,13,21,0,-8,,,,7829
2020-12-05 00:00:00,3212,Kabupaten Indramayu,778,568,12,198,2,267,0,-265,,,,7830
2020-12-05 00:00:00,3215,Kabupaten Karawang,3046,2202,82,762,110,103,4,3,,,,7831
2020-12-05 00:00:00,3208,Kabupaten Kuningan,1046,866,13,167,0,0,0,0,,,,7832
2020-12-05 00:00:00,3210,Kabupaten Majalengka,658,274,15,369,138,0,0,138,,,,7833
2020-12-05 00:00:00,3218,Kabupaten Pangandaran,138,136,1,1,1,0,0,1,,,,7834
2020-12-05 00:00:00,3214,Kabupaten Purwakarta,1196,831,30,335,29,33,0,-4,,,,7835
2020-12-05 00:00:00,3213,Kabupaten Subang,466,367,13,86,0,0,0,0,,,,7836
2020-12-05 00:00:00,3202,Kabupaten Sukabumi,1398,1214,18,166,1,64,0,-63,,,,7837
2020-12-05 00:00:00,3211,Kabupaten Sumedang,504,385,10,109,0,0,0,0,,,,7838
2020-12-05 00:00:00,3206,Kabupaten Tasikmalaya,400,395,3,2,0,0,0,0,,,,7839
2020-12-05 00:00:00,3273,Kota Bandung,4686,3601,67,1018,75,127,0,-52,,,,7840
2020-12-05 00:00:00,3279,Kota Banjar,213,77,8,128,8,1,0,7,,,,7841
2020-12-05 00:00:00,3275,Kota Bekasi,9924,8775,135,1014,3,1,0,2,,,,7842
2020-12-05 00:00:00,3271,Kota Bogor,2836,2463,52,321,39,2,0,37,,,,7843
2020-12-05 00:00:00,3277,Kota Cimahi,1882,1273,10,599,157,5,0,152,,,,7844
2020-12-05 00:00:00,3274,Kota Cirebon,683,421,15,247,176,0,0,176,,,,7845
2020-12-05 00:00:00,3276,Kota Depok,8260,6533,205,1522,276,1,0,275,,,,7846
2020-12-05 00:00:00,3272,Kota Sukabumi,661,427,16,218,0,0,0,0,,,,7847
2020-12-05 00:00:00,3278,Kota Tasikmalaya,1000,566,24,410,2,0,0,2,,,,7848
2020-12-06 00:00:00,32,jawa barat,,,,,,,,,0,0,0,7849
2020-12-06 00:00:00,3204,Kabupaten Bandung,2417,1843,25,549,87,48,0,39,,,,7850
2020-12-06 00:00:00,3217,Kabupaten Bandung Barat,832,576,13,243,33,49,0,-16,,,,7851
2020-12-06 00:00:00,3216,Kabupaten Bekasi,5568,5502,60,6,4,4,0,0,,,,7852
2020-12-06 00:00:00,3201,Kabupaten Bogor,3830,3800,16,14,0,1,0,-1,,,,7853
2020-12-06 00:00:00,3207,Kabupaten Ciamis,372,281,10,81,0,0,0,0,,,,7854
2020-12-06 00:00:00,3203,Kabupaten Cianjur,197,157,2,38,0,0,0,0,,,,7855
2020-12-06 00:00:00,3209,Kabupaten Cirebon,1356,1140,70,146,102,15,0,87,,,,7856
2020-12-06 00:00:00,3205,Kabupaten Garut,1613,799,23,791,1,32,2,-33,,,,7857
2020-12-06 00:00:00,3212,Kabupaten Indramayu,778,576,12,190,0,8,0,-8,,,,7858
2020-12-06 00:00:00,3215,Kabupaten Karawang,3170,2320,86,764,124,118,4,2,,,,7859
2020-12-06 00:00:00,3208,Kabupaten Kuningan,1053,927,13,113,7,61,0,-54,,,,7860
2020-12-06 00:00:00,3210,Kabupaten Majalengka,672,274,15,383,14,0,0,14,,,,7861
2020-12-06 00:00:00,3218,Kabupaten Pangandaran,140,136,1,3,2,0,0,2,,,,7862
2020-12-06 00:00:00,3214,Kabupaten Purwakarta,1226,948,31,247,30,117,1,-88,,,,7863
2020-12-06 00:00:00,3213,Kabupaten Subang,467,368,13,86,1,1,0,0,,,,7864
2020-12-06 00:00:00,3202,Kabupaten Sukabumi,1398,1214,18,166,0,0,0,0,,,,7865
2020-12-06 00:00:00,3211,Kabupaten Sumedang,532,386,10,136,28,1,0,27,,,,7866
2020-12-06 00:00:00,3206,Kabupaten Tasikmalaya,400,396,3,1,0,1,0,-1,,,,7867
2020-12-06 00:00:00,3273,Kota Bandung,4763,3856,67,840,77,255,0,-178,,,,7868
2020-12-06 00:00:00,3279,Kota Banjar,219,158,8,53,6,81,0,-75,,,,7869
2020-12-06 00:00:00,3275,Kota Bekasi,10596,9038,135,1423,672,263,0,409,,,,7870
2020-12-06 00:00:00,3271,Kota Bogor,2838,2463,52,323,2,0,0,2,,,,7871
2020-12-06 00:00:00,3277,Kota Cimahi,1882,1307,10,565,0,34,0,-34,,,,7872
2020-12-06 00:00:00,3274,Kota Cirebon,684,421,15,248,1,0,0,1,,,,7873
2020-12-06 00:00:00,3276,Kota Depok,8457,6568,205,1684,197,35,0,162,,,,7874
2020-12-06 00:00:00,3272,Kota Sukabumi,661,428,16,217,0,1,0,-1,,,,7875
2020-12-06 00:00:00,3278,Kota Tasikmalaya,1000,566,24,410,0,0,0,0,,,,7876
2020-12-07 00:00:00,32,jawa barat,,,,,,,,,0,0,0,7877
2020-12-07 00:00:00,3204,Kabupaten Bandung,2559,1963,25,571,142,120,0,22,,,,7878
2020-12-07 00:00:00,3217,Kabupaten Bandung Barat,839,587,13,239,7,11,0,-4,,,,7879
2020-12-07 00:00:00,3216,Kabupaten Bekasi,5729,5502,60,167,161,0,0,161,,,,7880
2020-12-07 00:00:00,3201,Kabupaten Bogor,3831,3800,16,15,1,0,0,1,,,,7881
2020-12-07 00:00:00,3207,Kabupaten Ciamis,372,282,10,80,0,1,0,-1,,,,7882
2020-12-07 00:00:00,3203,Kabupaten Cianjur,197,157,2,38,0,0,0,0,,,,7883
2020-12-07 00:00:00,3209,Kabupaten Cirebon,1356,1180,70,106,0,40,0,-40,,,,7884
2020-12-07 00:00:00,3205,Kabupaten Garut,1733,808,23,902,120,9,0,111,,,,7885
2020-12-07 00:00:00,3212,Kabupaten Indramayu,779,577,12,190,1,1,0,0,,,,7886
2020-12-07 00:00:00,3215,Kabupaten Karawang,3264,2398,87,779,94,78,1,15,,,,7887
2020-12-07 00:00:00,3208,Kabupaten Kuningan,1054,927,13,114,1,0,0,1,,,,7888
2020-12-07 00:00:00,3210,Kabupaten Majalengka,734,274,22,438,62,0,7,55,,,,7889
2020-12-07 00:00:00,3218,Kabupaten Pangandaran,140,136,1,3,0,0,0,0,,,,7890
2020-12-07 00:00:00,3214,Kabupaten Purwakarta,1226,1019,31,176,0,71,0,-71,,,,7891
2020-12-07 00:00:00,3213,Kabupaten Subang,468,391,13,64,1,23,0,-22,,,,7892
2020-12-07 00:00:00,3202,Kabupaten Sukabumi,1537,1378,18,141,139,164,0,-25,,,,7893
2020-12-07 00:00:00,3211,Kabupaten Sumedang,532,386,10,136,0,0,0,0,,,,7894
2020-12-07 00:00:00,3206,Kabupaten Tasikmalaya,400,397,3,0,0,1,0,-1,,,,7895
2020-12-07 00:00:00,3273,Kota Bandung,4778,3988,67,723,15,132,0,-117,,,,7896
2020-12-07 00:00:00,3279,Kota Banjar,220,166,8,46,1,8,0,-7,,,,7897
2020-12-07 00:00:00,3275,Kota Bekasi,10708,9151,135,1422,112,113,0,-1,,,,7898
2020-12-07 00:00:00,3271,Kota Bogor,2839,2463,52,324,1,0,0,1,,,,7899
2020-12-07 00:00:00,3277,Kota Cimahi,2051,1309,11,731,169,2,1,166,,,,7900
2020-12-07 00:00:00,3274,Kota Cirebon,684,421,15,248,0,0,0,0,,,,7901
2020-12-07 00:00:00,3276,Kota Depok,8601,6780,205,1616,144,212,0,-68,,,,7902
2020-12-07 00:00:00,3272,Kota Sukabumi,661,507,16,138,0,79,0,-79,,,,7903
2020-12-07 00:00:00,3278,Kota Tasikmalaya,1000,566,24,410,0,0,0,0,,,,7904
2020-12-08 00:00:00,32,jawa barat,,,,,,,,,0,0,0,7905
2020-12-08 00:00:00,3204,Kabupaten Bandung,2560,2033,25,502,1,70,0,-69,,,,7906
2020-12-08 00:00:00,3217,Kabupaten Bandung Barat,839,596,13,230,0,9,0,-9,,,,7907
2020-12-08 00:00:00,3216,Kabupaten Bekasi,5794,5502,60,232,65,0,0,65,,,,7908
2020-12-08 00:00:00,3201,Kabupaten Bogor,3831,3800,16,15,0,0,0,0,,,,7909
2020-12-08 00:00:00,3207,Kabupaten Ciamis,372,302,10,60,0,20,0,-20,,,,7910
2020-12-08 00:00:00,3203,Kabupaten Cianjur,197,157,2,38,0,0,0,0,,,,7911
2020-12-08 00:00:00,3209,Kabupaten Cirebon,1357,1180,70,107,1,0,0,1,,,,7912
2020-12-08 00:00:00,3205,Kabupaten Garut,1750,859,23,868,17,51,0,-34,,,,7913
2020-12-08 00:00:00,3212,Kabupaten Indramayu,779,657,12,110,0,80,0,-80,,,,7914
2020-12-08 00:00:00,3215,Kabupaten Karawang,3347,2485,87,775,83,87,0,-4,,,,7915
2020-12-08 00:00:00,3208,Kabupaten Kuningan,1061,927,13,121,7,0,0,7,,,,7916
2020-12-08 00:00:00,3210,Kabupaten Majalengka,793,274,28,491,59,0,6,53,,,,7917
2020-12-08 00:00:00,3218,Kabupaten Pangandaran,140,136,1,3,0,0,0,0,,,,7918
2020-12-08 00:00:00,3214,Kabupaten Purwakarta,1244,1019,31,194,18,0,0,18,,,,7919
2020-12-08 00:00:00,3213,Kabupaten Subang,468,420,13,35,0,29,0,-29,,,,7920
2020-12-08 00:00:00,3202,Kabupaten Sukabumi,1609,1378,18,213,72,0,0,72,,,,7921
2020-12-08 00:00:00,3211,Kabupaten Sumedang,532,386,10,136,0,0,0,0,,,,7922
2020-12-08 00:00:00,3206,Kabupaten Tasikmalaya,401,397,3,1,1,0,0,1,,,,7923
2020-12-08 00:00:00,3273,Kota Bandung,4860,4063,67,730,82,75,0,7,,,,7924
2020-12-08 00:00:00,3279,Kota Banjar,227,174,8,45,7,8,0,-1,,,,7925
2020-12-08 00:00:00,3275,Kota Bekasi,10708,9271,135,1302,0,120,0,-120,,,,7926
2020-12-08 00:00:00,3271,Kota Bogor,2839,2463,52,324,0,0,0,0,,,,7927
2020-12-08 00:00:00,3277,Kota Cimahi,2190,1310,11,869,139,1,0,138,,,,7928
2020-12-08 00:00:00,3274,Kota Cirebon,735,421,15,299,51,0,0,51,,,,7929
2020-12-08 00:00:00,3276,Kota Depok,8729,6910,205,1614,128,130,0,-2,,,,7930
2020-12-08 00:00:00,3272,Kota Sukabumi,661,569,16,76,0,62,0,-62,,,,7931
2020-12-08 00:00:00,3278,Kota Tasikmalaya,1000,566,24,410,0,0,0,0,,,,7932
2020-12-09 00:00:00,32,jawa barat,,,,,,,,,0,0,0,7933
2020-12-09 00:00:00,3204,Kabupaten Bandung,2638,2033,25,580,78,0,0,78,,,,7934
2020-12-09 00:00:00,3217,Kabupaten Bandung Barat,892,672,13,207,53,76,0,-23,,,,7935
2020-12-09 00:00:00,3216,Kabupaten Bekasi,5962,5503,60,399,168,1,0,167,,,,7936
2020-12-09 00:00:00,3201,Kabupaten Bogor,3831,3800,16,15,0,0,0,0,,,,7937
2020-12-09 00:00:00,3207,Kabupaten Ciamis,373,303,10,60,1,1,0,0,,,,7938
2020-12-09 00:00:00,3203,Kabupaten Cianjur,197,195,2,0,0,38,0,-38,,,,7939
2020-12-09 00:00:00,3209,Kabupaten Cirebon,1407,1180,71,156,50,0,1,49,,,,7940
2020-12-09 00:00:00,3205,Kabupaten Garut,1750,921,23,806,0,62,0,-62,,,,7941
2020-12-09 00:00:00,3212,Kabupaten Indramayu,779,657,12,110,0,0,0,0,,,,7942
2020-12-09 00:00:00,3215,Kabupaten Karawang,3485,2533,89,863,138,48,2,88,,,,7943
2020-12-09 00:00:00,3208,Kabupaten Kuningan,1061,927,13,121,0,0,0,0,,,,7944
2020-12-09 00:00:00,3210,Kabupaten Majalengka,850,274,29,547,57,0,1,56,,,,7945
2020-12-09 00:00:00,3218,Kabupaten Pangandaran,140,136,1,3,0,0,0,0,,,,7946
2020-12-09 00:00:00,3214,Kabupaten Purwakarta,1271,1063,31,177,27,44,0,-17,,,,7947
2020-12-09 00:00:00,3213,Kabupaten Subang,469,420,13,36,1,0,0,1,,,,7948
2020-12-09 00:00:00,3202,Kabupaten Sukabumi,1779,1378,18,383,170,0,0,170,,,,7949
2020-12-09 00:00:00,3211,Kabupaten Sumedang,557,428,10,119,25,42,0,-17,,,,7950
2020-12-09 00:00:00,3206,Kabupaten Tasikmalaya,402,397,3,2,1,0,0,1,,,,7951
2020-12-09 00:00:00,3273,Kota Bandung,4919,4209,68,642,59,146,1,-88,,,,7952
2020-12-09 00:00:00,3279,Kota Banjar,231,182,8,41,4,8,0,-4,,,,7953
2020-12-09 00:00:00,3275,Kota Bekasi,10709,9271,135,1303,1,0,0,1,,,,7954
2020-12-09 00:00:00,3271,Kota Bogor,2840,2463,52,325,1,0,0,1,,,,7955
2020-12-09 00:00:00,3277,Kota Cimahi,2264,1313,11,940,74,3,0,71,,,,7956
2020-12-09 00:00:00,3274,Kota Cirebon,735,492,15,228,0,71,0,-71,,,,7957
2020-12-09 00:00:00,3276,Kota Depok,8729,6916,211,1602,0,6,6,-12,,,,7958
2020-12-09 00:00:00,3272,Kota Sukabumi,661,569,17,75,0,0,1,-1,,,,7959
2020-12-09 00:00:00,3278,Kota Tasikmalaya,1000,566,28,406,0,0,4,-4,,,,7960
2020-12-10 00:00:00,32,jawa barat,,,,,,,,,0,0,0,7961
2020-12-10 00:00:00,3204,Kabupaten Bandung,2652,2104,25,523,14,71,0,-57,,,,7962
2020-12-10 00:00:00,3217,Kabupaten Bandung Barat,907,682,13,212,15,10,0,5,,,,7963
2020-12-10 00:00:00,3216,Kabupaten Bekasi,6126,5503,60,563,164,0,0,164,,,,7964
2020-12-10 00:00:00,3201,Kabupaten Bogor,3831,3804,16,11,0,4,0,-4,,,,7965
2020-12-10 00:00:00,3207,Kabupaten Ciamis,373,307,10,56,0,4,0,-4,,,,7966
2020-12-10 00:00:00,3203,Kabupaten Cianjur,197,195,2,0,0,0,0,0,,,,7967
2020-12-10 00:00:00,3209,Kabupaten Cirebon,1407,1180,71,156,0,0,0,0,,,,7968
2020-12-10 00:00:00,3205,Kabupaten Garut,1903,952,25,926,153,31,2,120,,,,7969
2020-12-10 00:00:00,3212,Kabupaten Indramayu,779,657,12,110,0,0,0,0,,,,7970
2020-12-10 00:00:00,3215,Kabupaten Karawang,3609,2585,93,931,124,52,4,68,,,,7971
2020-12-10 00:00:00,3208,Kabupaten Kuningan,1066,927,13,126,5,0,0,5,,,,7972
2020-12-10 00:00:00,3210,Kabupaten Majalengka,905,312,29,564,55,38,0,17,,,,7973
2020-12-10 00:00:00,3218,Kabupaten Pangandaran,140,136,1,3,0,0,0,0,,,,7974
2020-12-10 00:00:00,3214,Kabupaten Purwakarta,1272,1071,31,170,1,8,0,-7,,,,7975
2020-12-10 00:00:00,3213,Kabupaten Subang,469,420,13,36,0,0,0,0,,,,7976
2020-12-10 00:00:00,3202,Kabupaten Sukabumi,1779,1379,18,382,0,1,0,-1,,,,7977
2020-12-10 00:00:00,3211,Kabupaten Sumedang,583,460,10,113,26,32,0,-6,,,,7978
2020-12-10 00:00:00,3206,Kabupaten Tasikmalaya,402,397,3,2,0,0,0,0,,,,7979
2020-12-10 00:00:00,3273,Kota Bandung,5027,4278,76,673,108,69,8,31,,,,7980
2020-12-10 00:00:00,3279,Kota Banjar,235,182,8,45,4,0,0,4,,,,7981
2020-12-10 00:00:00,3275,Kota Bekasi,10845,9281,138,1426,136,10,3,123,,,,7982
2020-12-10 00:00:00,3271,Kota Bogor,2841,2568,52,221,1,105,0,-104,,,,7983
2020-12-10 00:00:00,3277,Kota Cimahi,2270,1348,24,898,6,35,13,-42,,,,7984
2020-12-10 00:00:00,3274,Kota Cirebon,735,492,15,228,0,0,0,0,,,,7985
2020-12-10 00:00:00,3276,Kota Depok,8877,7201,213,1463,148,285,2,-139,,,,7986
2020-12-10 00:00:00,3272,Kota Sukabumi,661,596,17,48,0,27,0,-27,,,,7987
2020-12-10 00:00:00,3278,Kota Tasikmalaya,1000,567,28,405,0,1,0,-1,,,,7988
2020-12-11 00:00:00,32,jawa barat,,,,,,,,,0,0,0,7989
2020-12-11 00:00:00,3204,Kabupaten Bandung,2800,2148,25,627,148,44,0,104,,,,7990
2020-12-11 00:00:00,3217,Kabupaten Bandung Barat,922,706,13,203,15,24,0,-9,,,,7991
2020-12-11 00:00:00,3216,Kabupaten Bekasi,6228,5503,60,665,102,0,0,102,,,,7992
2020-12-11 00:00:00,3201,Kabupaten Bogor,3831,3812,16,3,0,8,0,-8,,,,7993
2020-12-11 00:00:00,3207,Kabupaten Ciamis,401,335,10,56,28,28,0,0,,,,7994
2020-12-11 00:00:00,3203,Kabupaten Cianjur,197,195,2,0,0,0,0,0,,,,7995
2020-12-11 00:00:00,3209,Kabupaten Cirebon,1408,1180,71,157,1,0,0,1,,,,7996
2020-12-11 00:00:00,3205,Kabupaten Garut,2069,1019,29,1021,166,67,4,95,,,,7997
2020-12-11 00:00:00,3212,Kabupaten Indramayu,779,660,12,107,0,3,0,-3,,,,7998
2020-12-11 00:00:00,3215,Kabupaten Karawang,3669,2657,100,912,60,72,7,-19,,,,7999
2020-12-11 00:00:00,3208,Kabupaten Kuningan,1067,927,13,127,1,0,0,1,,,,8000
2020-12-11 00:00:00,3210,Kabupaten Majalengka,957,376,29,552,52,64,0,-12,,,,8001
2020-12-11 00:00:00,3218,Kabupaten Pangandaran,140,136,1,3,0,0,0,0,,,,8002
2020-12-11 00:00:00,3214,Kabupaten Purwakarta,1293,1102,31,160,21,31,0,-10,,,,8003
2020-12-11 00:00:00,3213,Kabupaten Subang,470,451,13,6,1,31,0,-30,,,,8004
2020-12-11 00:00:00,3202,Kabupaten Sukabumi,1801,1379,18,404,22,0,0,22,,,,8005
2020-12-11 00:00:00,3211,Kabupaten Sumedang,602,460,14,128,19,0,4,15,,,,8006
2020-12-11 00:00:00,3206,Kabupaten Tasikmalaya,402,397,3,2,0,0,0,0,,,,8007
2020-12-11 00:00:00,3273,Kota Bandung,5120,4355,76,689,93,77,0,16,,,,8008
